 # Frequency[cm^-1] DOS PDOS
  2.7654407850E+01  8.7192538277E-02  6.7073E-03  7.0158E-03  6.3844E-03  6.5676E-03  2.1949E-03  2.2100E-03  2.3255E-03  2.3268E-03  1.7468E-03  1.6641E-03  4.7117E-03  4.8362E-03  5.1195E-03  5.0284E-03  4.7555E-03  4.8010E-03  5.5108E-03  5.2797E-03  3.8719E-03  4.1346E-03
  2.8654407850E+01  7.6464082175E-02  5.8316E-03  6.1436E-03  5.5991E-03  5.7234E-03  1.8906E-03  1.9063E-03  2.0153E-03  2.0008E-03  1.6578E-03  1.5997E-03  4.0688E-03  4.1719E-03  4.3783E-03  4.3212E-03  4.1059E-03  4.1039E-03  4.7494E-03  4.5179E-03  3.7354E-03  3.9433E-03
  2.9654407850E+01  7.3441881880E-02  5.6060E-03  5.8883E-03  5.4776E-03  5.5764E-03  1.7702E-03  1.7893E-03  1.8738E-03  1.8650E-03  1.6266E-03  1.5697E-03  3.8222E-03  3.8951E-03  4.2724E-03  4.2507E-03  3.8740E-03  3.8518E-03  4.5644E-03  4.3715E-03  3.6354E-03  3.8614E-03
  3.0654407850E+01  8.5714219636E-02  6.6595E-03  6.8898E-03  6.5633E-03  6.6152E-03  2.0548E-03  2.0767E-03  2.1524E-03  2.1472E-03  1.6291E-03  1.5936E-03  4.5218E-03  4.5651E-03  5.2892E-03  5.3158E-03  4.5783E-03  4.5339E-03  5.5493E-03  5.4164E-03  3.6810E-03  3.8819E-03
  3.1654407850E+01  8.1257871789E-02  6.3322E-03  6.4884E-03  6.2301E-03  6.2392E-03  1.9230E-03  1.9411E-03  2.0145E-03  2.0178E-03  1.6669E-03  1.6628E-03  4.2343E-03  4.2367E-03  4.8522E-03  4.9344E-03  4.2729E-03  4.2193E-03  5.0988E-03  5.0512E-03  3.8360E-03  4.0063E-03
  3.2654407850E+01  8.3253034752E-02  6.5069E-03  6.6112E-03  6.4244E-03  6.3725E-03  1.9506E-03  1.9707E-03  2.0444E-03  2.0500E-03  1.7436E-03  1.7789E-03  4.3263E-03  4.2963E-03  4.8865E-03  5.0460E-03  4.3539E-03  4.2735E-03  5.1313E-03  5.1626E-03  4.0997E-03  4.2237E-03
  3.3654407850E+01  8.3764404715E-02  6.5659E-03  6.6061E-03  6.4797E-03  6.3754E-03  1.9368E-03  1.9586E-03  2.0307E-03  2.0424E-03  1.8198E-03  1.8948E-03  4.3289E-03  4.2685E-03  4.8059E-03  5.0374E-03  4.3387E-03  4.2399E-03  5.0467E-03  5.1659E-03  4.3775E-03  4.4449E-03
  3.4654407850E+01  8.6287063791E-02  6.8181E-03  6.7712E-03  6.7105E-03  6.5552E-03  1.9715E-03  1.9922E-03  2.0592E-03  2.0826E-03  1.8925E-03  2.0103E-03  4.4421E-03  4.3419E-03  4.8968E-03  5.2023E-03  4.4307E-03  4.3194E-03  5.1243E-03  5.3486E-03  4.6552E-03  4.6625E-03
  3.5654407850E+01  8.4116553503E-02  6.6171E-03  6.6477E-03  6.5122E-03  6.4028E-03  1.9027E-03  1.9125E-03  1.9914E-03  1.9978E-03  1.9231E-03  2.0035E-03  4.2699E-03  4.1992E-03  4.7680E-03  5.0212E-03  4.2484E-03  4.1641E-03  4.9930E-03  5.1519E-03  4.6628E-03  4.7273E-03
  3.6654407850E+01  8.5198530449E-02  6.6920E-03  6.7568E-03  6.5895E-03  6.4971E-03  1.9085E-03  1.9119E-03  1.9964E-03  1.9953E-03  1.9938E-03  2.0742E-03  4.2814E-03  4.2313E-03  4.8098E-03  5.0532E-03  4.2466E-03  4.1865E-03  5.0293E-03  5.1719E-03  4.8649E-03  4.9081E-03
  3.7654407850E+01  9.1995670033E-02  6.9333E-03  7.4876E-03  6.9325E-03  7.1191E-03  2.0548E-03  2.0293E-03  2.2010E-03  2.1201E-03  2.3054E-03  2.1948E-03  4.4738E-03  4.6612E-03  5.3068E-03  5.2423E-03  4.5039E-03  4.6712E-03  5.6651E-03  5.3279E-03  5.2552E-03  5.5103E-03
  3.8654407850E+01  9.9018424643E-02  7.3760E-03  8.0627E-03  7.4012E-03  7.6626E-03  2.1805E-03  2.1437E-03  2.3340E-03  2.2445E-03  2.4453E-03  2.5208E-03  4.7063E-03  5.0893E-03  5.7442E-03  5.6081E-03  4.6958E-03  5.0705E-03  6.1209E-03  5.6819E-03  6.0846E-03  5.8456E-03
  3.9654407850E+01  9.1306312642E-02  7.0073E-03  7.4172E-03  6.9186E-03  7.1048E-03  1.9778E-03  1.9664E-03  2.0841E-03  2.0450E-03  2.2194E-03  2.4022E-03  4.2149E-03  4.5915E-03  5.3274E-03  5.2177E-03  4.1893E-03  4.5586E-03  5.5529E-03  5.3277E-03  5.8278E-03  5.3556E-03
  4.0654407850E+01  8.8535682941E-02  6.8979E-03  7.2287E-03  6.7650E-03  6.9231E-03  1.8960E-03  1.8863E-03  1.9765E-03  1.9597E-03  2.1499E-03  2.3991E-03  4.0056E-03  4.3763E-03  5.1492E-03  5.0696E-03  3.9708E-03  4.3358E-03  5.3214E-03  5.1783E-03  5.8204E-03  5.2259E-03
  4.1654407850E+01  8.9339069796E-02  6.9927E-03  7.3708E-03  6.8664E-03  7.0521E-03  1.9040E-03  1.8867E-03  1.9693E-03  1.9581E-03  2.1382E-03  2.4768E-03  3.9604E-03  4.4161E-03  5.1829E-03  5.0750E-03  3.9196E-03  4.3713E-03  5.3298E-03  5.1550E-03  6.0663E-03  5.2476E-03
  4.2654407850E+01  9.9892391790E-02  7.2260E-03  8.7451E-03  7.4283E-03  8.0770E-03  2.2135E-03  1.9548E-03  2.2429E-03  2.1433E-03  2.2743E-03  2.9509E-03  4.4891E-03  4.9509E-03  5.6544E-03  5.6915E-03  4.3458E-03  4.9822E-03  6.0989E-03  5.5095E-03  7.1076E-03  5.8063E-03
  4.3654407850E+01  1.5006316552E-01  9.5528E-03  1.0754E-02  9.6302E-03  1.0166E-02  2.5731E-03  2.3892E-03  2.7088E-03  2.6062E-03  5.7836E-03  6.1911E-03  5.6293E-03  5.8740E-03  7.8460E-03  7.7155E-03  5.7279E-03  6.1836E-03  8.4772E-03  7.7989E-03  1.6729E-02  1.5727E-02
  4.4654407850E+01  1.4129381011E-01  9.5612E-03  1.0158E-02  9.4959E-03  9.7171E-03  2.4112E-03  2.3156E-03  2.5198E-03  2.4542E-03  5.2126E-03  5.4280E-03  5.5399E-03  5.4600E-03  7.5923E-03  7.6201E-03  5.5124E-03  5.7166E-03  8.0109E-03  7.6076E-03  1.4771E-02  1.4190E-02
  4.5654407850E+01  1.5333550856E-01  1.0922E-02  1.0411E-02  1.0604E-02  1.0314E-02  2.4804E-03  2.5977E-03  2.6534E-03  2.6550E-03  5.8912E-03  5.6252E-03  6.0047E-03  6.0049E-03  8.2669E-03  8.3433E-03  6.1065E-03  6.0771E-03  8.2598E-03  8.5025E-03  1.5522E-02  1.6094E-02
  4.6654407850E+01  1.7445952528E-01  1.1426E-02  1.1317E-02  1.1213E-02  1.1212E-02  2.6305E-03  2.6836E-03  2.7620E-03  2.7733E-03  7.1035E-03  7.4382E-03  6.3580E-03  6.3526E-03  9.2404E-03  9.0129E-03  6.4406E-03  6.5566E-03  9.1874E-03  8.9999E-03  2.1557E-02  2.0196E-02
  4.7654407850E+01  1.7693270441E-01  1.1979E-02  1.1598E-02  1.1778E-02  1.1593E-02  2.7587E-03  2.8185E-03  2.8736E-03  2.8955E-03  7.3715E-03  6.7728E-03  6.7064E-03  6.6451E-03  9.2223E-03  9.2756E-03  6.8196E-03  6.8474E-03  8.9725E-03  9.1570E-03  1.9644E-02  2.1204E-02
  4.8654407850E+01  1.8029655137E-01  1.2662E-02  1.2211E-02  1.2395E-02  1.2244E-02  2.9997E-03  3.0604E-03  3.1037E-03  3.1426E-03  7.0401E-03  6.6486E-03  7.2034E-03  7.1436E-03  9.2591E-03  9.3345E-03  7.3161E-03  7.3481E-03  8.9311E-03  9.1443E-03  1.9090E-02  2.0020E-02
  4.9654407850E+01  1.7773756436E-01  1.3121E-02  1.2665E-02  1.2862E-02  1.2716E-02  3.1912E-03  3.2592E-03  3.2985E-03  3.3418E-03  6.3118E-03  5.9176E-03  7.5699E-03  7.5117E-03  9.1374E-03  9.2178E-03  7.7086E-03  7.7396E-03  8.7766E-03  8.9842E-03  1.6751E-02  1.7658E-02
  5.0654407850E+01  1.8049866989E-01  1.3540E-02  1.3260E-02  1.3378E-02  1.3312E-02  3.3651E-03  3.4402E-03  3.4843E-03  3.5143E-03  5.9688E-03  5.8270E-03  7.8113E-03  7.8400E-03  9.1821E-03  9.1963E-03  8.0409E-03  8.1395E-03  8.8081E-03  8.9317E-03  1.6654E-02  1.6805E-02
  5.1654407850E+01  1.8174178761E-01  1.3612E-02  1.3294E-02  1.3440E-02  1.3436E-02  3.5169E-03  3.5511E-03  3.6181E-03  3.6588E-03  6.0607E-03  5.9461E-03  7.9828E-03  7.9209E-03  9.0462E-03  9.1076E-03  8.2325E-03  8.2714E-03  8.6630E-03  8.8299E-03  1.6755E-02  1.6799E-02
  5.2654407850E+01  1.9665573752E-01  1.4999E-02  1.4641E-02  1.4823E-02  1.4795E-02  4.0728E-03  4.0885E-03  4.1830E-03  4.2314E-03  6.1745E-03  6.0508E-03  9.0383E-03  8.9404E-03  9.5747E-03  9.6128E-03  9.3560E-03  9.4300E-03  9.1354E-03  9.3441E-03  1.7022E-02  1.7143E-02
  5.3654407850E+01  2.0033649470E-01  1.4999E-02  1.4694E-02  1.5119E-02  1.5114E-02  4.3717E-03  4.3495E-03  4.4851E-03  4.5240E-03  6.1950E-03  6.1144E-03  9.5190E-03  9.3159E-03  9.6704E-03  9.7184E-03  9.9281E-03  9.9032E-03  9.1425E-03  9.3119E-03  1.6950E-02  1.6912E-02
  5.4654407850E+01  2.1036548788E-01  1.5600E-02  1.5497E-02  1.5830E-02  1.5915E-02  4.8167E-03  4.7732E-03  4.9491E-03  4.9606E-03  6.3711E-03  6.2380E-03  1.0301E-02  1.0004E-02  9.9942E-03  9.9962E-03  1.0768E-02  1.0624E-02  9.4803E-03  9.5621E-03  1.7298E-02  1.7389E-02
  5.5654407850E+01  2.2281700887E-01  1.6319E-02  1.6202E-02  1.6731E-02  1.6650E-02  5.1835E-03  5.1619E-03  5.3991E-03  5.3782E-03  6.6693E-03  6.6306E-03  1.0888E-02  1.0709E-02  1.0527E-02  1.0528E-02  1.1628E-02  1.1389E-02  1.0163E-02  1.0239E-02  1.8303E-02  1.8120E-02
  5.6654407850E+01  2.3164399503E-01  1.6793E-02  1.6811E-02  1.7456E-02  1.7388E-02  5.5177E-03  5.5332E-03  5.7522E-03  5.7013E-03  6.9032E-03  6.8564E-03  1.1369E-02  1.1259E-02  1.1073E-02  1.1089E-02  1.2130E-02  1.1788E-02  1.0596E-02  1.0694E-02  1.8496E-02  1.8437E-02
  5.7654407850E+01  2.3614987840E-01  1.7068E-02  1.7250E-02  1.7861E-02  1.8050E-02  5.8598E-03  5.8841E-03  6.0365E-03  5.9635E-03  6.9354E-03  6.8276E-03  1.1772E-02  1.1657E-02  1.1554E-02  1.1477E-02  1.2366E-02  1.1869E-02  1.0758E-02  1.0926E-02  1.7908E-02  1.8127E-02
  5.8654407850E+01  2.8327058159E-01  1.9931E-02  2.1880E-02  2.1162E-02  2.2830E-02  7.4728E-03  7.5089E-03  7.6895E-03  7.4514E-03  8.3506E-03  7.5689E-03  1.4288E-02  1.3308E-02  1.3962E-02  1.4125E-02  1.4816E-02  1.3108E-02  1.3008E-02  1.3475E-02  1.9133E-02  2.2203E-02
  5.9654407850E+01  2.5186269064E-01  1.8823E-02  1.7919E-02  1.9794E-02  1.8888E-02  6.0786E-03  6.2019E-03  6.2499E-03  6.2211E-03  7.2717E-03  7.6073E-03  1.2115E-02  1.2904E-02  1.3058E-02  1.2842E-02  1.2433E-02  1.2630E-02  1.2006E-02  1.1993E-02  1.9213E-02  1.7615E-02
  6.0654407850E+01  2.2819099177E-01  1.6864E-02  1.6198E-02  1.7711E-02  1.7143E-02  5.3414E-03  5.4482E-03  5.4600E-03  5.5024E-03  6.6898E-03  6.9632E-03  1.1252E-02  1.1794E-02  1.1809E-02  1.1778E-02  1.1482E-02  1.1707E-02  1.0773E-02  1.0983E-02  1.7249E-02  1.6044E-02
  6.1654407850E+01  2.5268693844E-01  1.7906E-02  1.7966E-02  1.8692E-02  1.8757E-02  3.9783E-03  4.0514E-03  4.0752E-03  4.0657E-03  5.3007E-03  5.3020E-03  1.0749E-02  1.0931E-02  2.1808E-02  2.1815E-02  1.0795E-02  1.0706E-02  2.1015E-02  2.1191E-02  1.1787E-02  1.1795E-02
