 Eigenvectors and eigenvalues of the dynamical matrix
 ----------------------------------------------------
 
 
   1 f  =    7.478758 THz    46.990420 2PiTHz  249.464502 cm-1    30.929642 meV
             X         Y         Z           dx          dy          dz
  38 f  =    3.101215 THz    19.485509 2PiTHz  103.445402 cm-1    12.825589 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.000000   -0.000509   -0.000000  
      6.616854  2.788024 12.594077    -0.000000   -0.000755    0.000000  
      2.299255  0.929341 12.441442    -0.000000   -0.002154   -0.000000  
     11.201891  2.788024 12.594295     0.000000   -0.001694    0.000000  
     12.978330  0.929341 11.777452     0.000000    0.014412   -0.000000  
      4.075984  2.788024 13.259029     0.000000    0.017461   -0.000000  
      4.839461  0.929341 11.777088    -0.000000   -0.022064    0.000000  
     13.741567  2.788024 13.259193    -0.000000   -0.018060    0.000000  
      8.907040  0.929341 12.370505    -0.000000    0.000512   -0.000000  
      0.005627  2.788024 12.664576     0.000000    0.000791    0.000000  
     14.311903  2.788024 10.580802     0.000000    0.035745   -0.000000  
      5.409563  0.929341 14.455386     0.000000    0.043495    0.000000  
     10.693180  0.929341 10.562509     0.000000    0.012378    0.000000  
      1.790519  2.788024 14.473367     0.000000    0.015229   -0.000000  
      3.506921  2.788024 10.580402    -0.000000   -0.045486   -0.000000  
     12.408767  0.929341 14.455686    -0.000000   -0.037312    0.000000  
      7.123465  0.929341 10.561065    -0.000000   -0.010936    0.000000  
     16.025723  2.788024 14.474552    -0.000000   -0.008856   -0.000000  
      0.007149  0.929341 10.898066    -0.000000    0.000837    0.000000  
      8.908990  2.788024 14.136629     0.000000    0.000740   -0.000000  
 
  39 f  =    3.088211 THz    19.403803 2PiTHz  103.011634 cm-1    12.771809 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.000000   -0.001161    0.000000  
      6.616854  2.788024 12.594077    -0.000000    0.001065   -0.000000  
      2.299255  0.929341 12.441442     0.000000    0.001853    0.000000  
     11.201891  2.788024 12.594295    -0.000000   -0.002177   -0.000000  
     12.978330  0.929341 11.777452    -0.000000    0.017063    0.000000  
      4.075984  2.788024 13.259029    -0.000000   -0.013903   -0.000000  
      4.839461  0.929341 11.777088     0.000000    0.018337   -0.000000  
     13.741567  2.788024 13.259193     0.000000   -0.022304   -0.000000  
      8.907040  0.929341 12.370505     0.000000    0.001502    0.000000  
      0.005627  2.788024 12.664576     0.000000   -0.001381   -0.000000  
     14.311903  2.788024 10.580802    -0.000000    0.042835    0.000000  
      5.409563  0.929341 14.455386    -0.000000   -0.035059   -0.000000  
     10.693180  0.929341 10.562509    -0.000000    0.015786   -0.000000  
      1.790519  2.788024 14.473367    -0.000000   -0.013065    0.000000  
      3.506921  2.788024 10.580402     0.000000    0.037543    0.000000  
     12.408767  0.929341 14.455686     0.000000   -0.045768   -0.000000  
      7.123465  0.929341 10.561065     0.000000    0.009576   -0.000000  
     16.025723  2.788024 14.474552     0.000000   -0.011547    0.000000  
      0.007149  0.929341 10.898066     0.000000   -0.000427   -0.000000  
      8.908990  2.788024 14.136629    -0.000000    0.000582    0.000000  
 
  40 f  =    3.065346 THz    19.260139 2PiTHz  102.248948 cm-1    12.677248 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.002955   -0.000000   -0.013290  
      6.616854  2.788024 12.594077    -0.003401   -0.000000    0.012844  
      2.299255  0.929341 12.441442     0.002174    0.000000   -0.010887  
     11.201891  2.788024 12.594295     0.003637    0.000000    0.010683  
     12.978330  0.929341 11.777452     0.014102   -0.000000    0.000174  
      4.075984  2.788024 13.259029     0.013483   -0.000000   -0.000024  
      4.839461  0.929341 11.777088    -0.016919    0.000000   -0.002871  
     13.741567  2.788024 13.259193    -0.017463    0.000000    0.003383  
      8.907040  0.929341 12.370505     0.001440    0.000000   -0.010568  
      0.005627  2.788024 12.664576     0.000531   -0.000000    0.010218  
     14.311903  2.788024 10.580802     0.022825   -0.000000   -0.018369  
      5.409563  0.929341 14.455386     0.022635   -0.000000    0.017940  
     10.693180  0.929341 10.562509     0.026024   -0.000000    0.005309  
      1.790519  2.788024 14.473367     0.025631   -0.000000   -0.005292  
      3.506921  2.788024 10.580402    -0.022891    0.000000   -0.019558  
     12.408767  0.929341 14.455686    -0.023731    0.000000    0.020693  
      7.123465  0.929341 10.561065    -0.024554    0.000000    0.007629  
     16.025723  2.788024 14.474552    -0.026305    0.000000   -0.007599  
      0.007149  0.929341 10.898066     0.000417   -0.000000    0.002463  
      8.908990  2.788024 14.136629     0.000759    0.000000   -0.003670  
 
  41 f  =    2.874657 THz    18.062004 2PiTHz   95.888245 cm-1    11.888622 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.012944   -0.000000    0.012586  
      6.616854  2.788024 12.594077    -0.015349    0.000000   -0.014118  
      2.299255  0.929341 12.441442    -0.014741    0.000000   -0.013250  
     11.201891  2.788024 12.594295    -0.017085   -0.000000    0.014200  
     12.978330  0.929341 11.777452     0.006951    0.000000   -0.015656  
      4.075984  2.788024 13.259029     0.007274    0.000000    0.015798  
      4.839461  0.929341 11.777088     0.006155    0.000000    0.016136  
     13.741567  2.788024 13.259193     0.005659    0.000000   -0.015560  
      8.907040  0.929341 12.370505    -0.007067   -0.000000   -0.000159  
      0.005627  2.788024 12.664576    -0.002085    0.000000    0.000070  
     14.311903  2.788024 10.580802     0.030730    0.000000   -0.014278  
      5.409563  0.929341 14.455386     0.026211   -0.000000    0.015288  
     10.693180  0.929341 10.562509     0.001921   -0.000000    0.011788  
      1.790519  2.788024 14.473367     0.005369   -0.000000   -0.009623  
      3.506921  2.788024 10.580402     0.026602    0.000000    0.014057  
     12.408767  0.929341 14.455686     0.021388    0.000000   -0.014211  
      7.123465  0.929341 10.561065     0.000641   -0.000000   -0.013023  
     16.025723  2.788024 14.474552     0.003191   -0.000000    0.010734  
      0.007149  0.929341 10.898066    -0.018179    0.000000   -0.001867  
      8.908990  2.788024 14.136629    -0.020253   -0.000000    0.001232  
 
  42 f  =    2.739561 THz    17.213169 2PiTHz   91.381915 cm-1    11.329908 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.015749   -0.000000   -0.002555  
      6.616854  2.788024 12.594077    -0.019383    0.000000    0.003436  
      2.299255  0.929341 12.441442     0.018788    0.000000   -0.005073  
     11.201891  2.788024 12.594295     0.020608    0.000000    0.005323  
     12.978330  0.929341 11.777452    -0.001428    0.000000   -0.002005  
      4.075984  2.788024 13.259029    -0.003225   -0.000000    0.001238  
      4.839461  0.929341 11.777088     0.002048   -0.000000    0.001836  
     13.741567  2.788024 13.259193     0.005275    0.000000   -0.002654  
      8.907040  0.929341 12.370505    -0.005028    0.000000   -0.014925  
      0.005627  2.788024 12.664576    -0.003739   -0.000000    0.012356  
     14.311903  2.788024 10.580802    -0.021737    0.000000   -0.016804  
      5.409563  0.929341 14.455386    -0.024441    0.000000    0.016167  
     10.693180  0.929341 10.562509    -0.000895   -0.000000    0.005382  
      1.790519  2.788024 14.473367    -0.000941   -0.000000   -0.004262  
      3.506921  2.788024 10.580402     0.026461   -0.000000   -0.017345  
     12.408767  0.929341 14.455686     0.028102    0.000000    0.014573  
      7.123465  0.929341 10.561065    -0.006864   -0.000000    0.000839  
     16.025723  2.788024 14.474552    -0.003739   -0.000000    0.000610  
      0.007149  0.929341 10.898066     0.000694   -0.000000    0.029522  
      8.908990  2.788024 14.136629    -0.000349    0.000000   -0.030473  
 
  43 f  =    2.612426 THz    16.414355 2PiTHz   87.141141 cm-1    10.804120 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.016744   -0.000000   -0.003603  
      6.616854  2.788024 12.594077    -0.011280   -0.000000   -0.001490  
      2.299255  0.929341 12.441442    -0.013979   -0.000000    0.003639  
     11.201891  2.788024 12.594295    -0.006755    0.000000    0.002049  
     12.978330  0.929341 11.777452     0.007253    0.000000    0.002275  
      4.075984  2.788024 13.259029    -0.000435   -0.000000   -0.002322  
      4.839461  0.929341 11.777088     0.007351   -0.000000   -0.002888  
     13.741567  2.788024 13.259193     0.000781    0.000000    0.001542  
      8.907040  0.929341 12.370505     0.042932    0.000000   -0.001469  
      0.005627  2.788024 12.664576     0.023710   -0.000000    0.001505  
     14.311903  2.788024 10.580802    -0.014626    0.000000   -0.010413  
      5.409563  0.929341 14.455386    -0.013229   -0.000000   -0.000135  
     10.693180  0.929341 10.562509     0.039501   -0.000000   -0.014842  
      1.790519  2.788024 14.473367     0.016494    0.000000    0.014809  
      3.506921  2.788024 10.580402    -0.009138   -0.000000    0.007955  
     12.408767  0.929341 14.455686    -0.004368    0.000000    0.002147  
      7.123465  0.929341 10.561065     0.039093    0.000000    0.015669  
     16.025723  2.788024 14.474552     0.016121   -0.000000   -0.014816  
      0.007149  0.929341 10.898066    -0.017595    0.000000    0.003140  
      8.908990  2.788024 14.136629    -0.013370   -0.000000   -0.003466  
 
  44 f  =    2.610761 THz    16.403897 2PiTHz   87.085622 cm-1    10.797236 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.005892    0.000000    0.004162  
      6.616854  2.788024 12.594077    -0.013425    0.000000    0.006664  
      2.299255  0.929341 12.441442     0.006119   -0.000000   -0.005046  
     11.201891  2.788024 12.594295    -0.013326    0.000000   -0.006730  
     12.978330  0.929341 11.777452    -0.009392    0.000000    0.001954  
      4.075984  2.788024 13.259029     0.011210    0.000000   -0.001743  
      4.839461  0.929341 11.777088    -0.009331   -0.000000   -0.000129  
     13.741567  2.788024 13.259193     0.010390    0.000000    0.003246  
      8.907040  0.929341 12.370505    -0.016689   -0.000000   -0.000681  
      0.005627  2.788024 12.664576     0.040245   -0.000000    0.000193  
     14.311903  2.788024 10.580802    -0.001791    0.000000    0.013187  
      5.409563  0.929341 14.455386    -0.010471    0.000000    0.014823  
     10.693180  0.929341 10.562509    -0.022968   -0.000000   -0.003490  
      1.790519  2.788024 14.473367     0.043367   -0.000000    0.007936  
      3.506921  2.788024 10.580402     0.001531    0.000000   -0.012745  
     12.408767  0.929341 14.455686    -0.011600    0.000000   -0.013599  
      7.123465  0.929341 10.561065    -0.023526   -0.000000    0.003627  
     16.025723  2.788024 14.474552     0.041342   -0.000000   -0.008471  
      0.007149  0.929341 10.898066     0.003014   -0.000000   -0.000215  
      8.908990  2.788024 14.136629    -0.011757   -0.000000   -0.000975  
 
  45 f  =    2.551376 THz    16.030768 2PiTHz   85.104744 cm-1    10.551639 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.000000    0.000082    0.000000  
      6.616854  2.788024 12.594077     0.000000   -0.007442   -0.000000  
      2.299255  0.929341 12.441442     0.000000   -0.008013   -0.000000  
     11.201891  2.788024 12.594295    -0.000000    0.000146    0.000000  
     12.978330  0.929341 11.777452    -0.000000   -0.005041   -0.000000  
      4.075984  2.788024 13.259029     0.000000   -0.041694    0.000000  
      4.839461  0.929341 11.777088    -0.000000   -0.038776    0.000000  
     13.741567  2.788024 13.259193     0.000000   -0.004830   -0.000000  
      8.907040  0.929341 12.370505    -0.000000    0.004252    0.000000  
      0.005627  2.788024 12.664576    -0.000000    0.004458    0.000000  
     14.311903  2.788024 10.580802     0.000000   -0.004333    0.000000  
      5.409563  0.929341 14.455386     0.000000   -0.040165    0.000000  
     10.693180  0.929341 10.562509    -0.000000    0.006901    0.000000  
      1.790519  2.788024 14.473367     0.000000    0.038666   -0.000000  
      3.506921  2.788024 10.580402     0.000000   -0.032938   -0.000000  
     12.408767  0.929341 14.455686     0.000000   -0.003766   -0.000000  
      7.123465  0.929341 10.561065    -0.000000    0.041879   -0.000000  
     16.025723  2.788024 14.474552     0.000000    0.006980    0.000000  
      0.007149  0.929341 10.898066     0.000000    0.005582   -0.000000  
      8.908990  2.788024 14.136629     0.000000    0.005370    0.000000  
 
  46 f  =    2.545984 THz    15.996886 2PiTHz   84.924869 cm-1    10.529337 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.000000    0.007754   -0.000000  
      6.616854  2.788024 12.594077     0.000000   -0.002216   -0.000000  
      2.299255  0.929341 12.441442    -0.000000   -0.002438    0.000000  
     11.201891  2.788024 12.594295     0.000000    0.008303    0.000000  
     12.978330  0.929341 11.777452     0.000000    0.042034   -0.000000  
      4.075984  2.788024 13.259029    -0.000000   -0.006674   -0.000000  
      4.839461  0.929341 11.777088     0.000000   -0.006060   -0.000000  
     13.741567  2.788024 13.259193    -0.000000    0.038975   -0.000000  
      8.907040  0.929341 12.370505     0.000000   -0.003439    0.000000  
      0.005627  2.788024 12.664576    -0.000000   -0.003118    0.000000  
     14.311903  2.788024 10.580802     0.000000    0.040496   -0.000000  
      5.409563  0.929341 14.455386     0.000000   -0.006951   -0.000000  
     10.693180  0.929341 10.562509     0.000000   -0.038343    0.000000  
      1.790519  2.788024 14.473367    -0.000000    0.003880   -0.000000  
      3.506921  2.788024 10.580402    -0.000000   -0.005481    0.000000  
     12.408767  0.929341 14.455686     0.000000    0.033075    0.000000  
      7.123465  0.929341 10.561065     0.000000    0.004709   -0.000000  
     16.025723  2.788024 14.474552    -0.000000   -0.041553    0.000000  
      0.007149  0.929341 10.898066     0.000000   -0.003917   -0.000000  
      8.908990  2.788024 14.136629     0.000000   -0.004282    0.000000  
 
  47 f  =    2.336041 THz    14.677780 2PiTHz   77.921947 cm-1     9.661086 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.000344   -0.000000    0.006985  
      6.616854  2.788024 12.594077     0.001362    0.000000    0.005737  
      2.299255  0.929341 12.441442    -0.008748   -0.000000    0.003421  
     11.201891  2.788024 12.594295     0.006846   -0.000000    0.002461  
     12.978330  0.929341 11.777452     0.008775   -0.000000   -0.022821  
      4.075984  2.788024 13.259029    -0.007975    0.000000   -0.021747  
      4.839461  0.929341 11.777088    -0.014211   -0.000000   -0.021585  
     13.741567  2.788024 13.259193     0.013314   -0.000000   -0.021771  
      8.907040  0.929341 12.370505    -0.002036   -0.000000    0.017645  
      0.005627  2.788024 12.664576     0.001527    0.000000    0.017553  
     14.311903  2.788024 10.580802     0.027890   -0.000000   -0.017512  
      5.409563  0.929341 14.455386    -0.025495    0.000000   -0.017444  
     10.693180  0.929341 10.562509    -0.007666    0.000000    0.009490  
      1.790519  2.788024 14.473367     0.008629   -0.000000    0.010804  
      3.506921  2.788024 10.580402    -0.036014    0.000000   -0.015172  
     12.408767  0.929341 14.455686     0.034942   -0.000000   -0.016228  
      7.123465  0.929341 10.561065    -0.001332    0.000000    0.010225  
     16.025723  2.788024 14.474552    -0.000048    0.000000    0.012111  
      0.007149  0.929341 10.898066    -0.007091    0.000000    0.012705  
      8.908990  2.788024 14.136629     0.006318   -0.000000    0.014384  
 
  48 f  =    2.317087 THz    14.558686 2PiTHz   77.289695 cm-1     9.582697 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.020777    0.000000   -0.001183  
      6.616854  2.788024 12.594077    -0.018960    0.000000   -0.001116  
      2.299255  0.929341 12.441442     0.019000   -0.000000    0.003124  
     11.201891  2.788024 12.594295    -0.018377    0.000000    0.002369  
     12.978330  0.929341 11.777452     0.007432    0.000000   -0.001637  
      4.075984  2.788024 13.259029    -0.007913    0.000000   -0.003172  
      4.839461  0.929341 11.777088     0.004315    0.000000   -0.006643  
     13.741567  2.788024 13.259193    -0.004983    0.000000   -0.004928  
      8.907040  0.929341 12.370505     0.007767   -0.000000    0.004013  
      0.005627  2.788024 12.664576    -0.007962   -0.000000    0.003603  
     14.311903  2.788024 10.580802     0.030285    0.000000    0.004518  
      5.409563  0.929341 14.455386    -0.031803    0.000000    0.002475  
     10.693180  0.929341 10.562509     0.013205   -0.000000   -0.003111  
      1.790519  2.788024 14.473367    -0.014004    0.000000   -0.002780  
      3.506921  2.788024 10.580402     0.014903   -0.000000   -0.011144  
     12.408767  0.929341 14.455686    -0.017929    0.000000   -0.009940  
      7.123465  0.929341 10.561065     0.015247    0.000000    0.007832  
     16.025723  2.788024 14.474552    -0.015682   -0.000000    0.008004  
      0.007149  0.929341 10.898066     0.030848   -0.000000    0.002226  
      8.908990  2.788024 14.136629    -0.028953   -0.000000    0.002930  
 
  49 f  =    1.958469 THz    12.305423 2PiTHz   65.327490 cm-1     8.099573 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.004417   -0.000000   -0.024363  
      6.616854  2.788024 12.594077    -0.004064    0.000000   -0.024889  
      2.299255  0.929341 12.441442     0.006326   -0.000000    0.024885  
     11.201891  2.788024 12.594295    -0.005994   -0.000000    0.024727  
     12.978330  0.929341 11.777452    -0.003209   -0.000000    0.004330  
      4.075984  2.788024 13.259029     0.002147    0.000000    0.002757  
      4.839461  0.929341 11.777088    -0.003172    0.000000   -0.008521  
     13.741567  2.788024 13.259193     0.001821    0.000000   -0.006674  
      8.907040  0.929341 12.370505    -0.016598    0.000000    0.001530  
      0.005627  2.788024 12.664576     0.014551   -0.000000    0.002002  
     14.311903  2.788024 10.580802    -0.010128   -0.000000   -0.012244  
      5.409563  0.929341 14.455386     0.008430    0.000000   -0.013926  
     10.693180  0.929341 10.562509    -0.005706   -0.000000    0.023381  
      1.790519  2.788024 14.473367     0.004011   -0.000000    0.022907  
      3.506921  2.788024 10.580402    -0.011793    0.000000    0.009465  
     12.408767  0.929341 14.455686     0.009644    0.000000    0.011348  
      7.123465  0.929341 10.561065    -0.003323    0.000000   -0.023180  
     16.025723  2.788024 14.474552     0.001217   -0.000000   -0.021995  
      0.007149  0.929341 10.898066     0.020392   -0.000000    0.002570  
      8.908990  2.788024 14.136629    -0.018940    0.000000    0.001987  
 
  50 f  =    1.862165 THz    11.700328 2PiTHz   62.115137 cm-1     7.701292 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.000000   -0.009886   -0.000000  
      6.616854  2.788024 12.594077     0.000000    0.010013   -0.000000  
      2.299255  0.929341 12.441442     0.000000   -0.010302   -0.000000  
     11.201891  2.788024 12.594295    -0.000000    0.010330   -0.000000  
     12.978330  0.929341 11.777452    -0.000000   -0.001407   -0.000000  
      4.075984  2.788024 13.259029     0.000000    0.001467   -0.000000  
      4.839461  0.929341 11.777088     0.000000   -0.001158   -0.000000  
     13.741567  2.788024 13.259193    -0.000000    0.001204   -0.000000  
      8.907040  0.929341 12.370505    -0.000000   -0.036121    0.000000  
      0.005627  2.788024 12.664576    -0.000000    0.035345    0.000000  
     14.311903  2.788024 10.580802    -0.000000   -0.006065   -0.000000  
      5.409563  0.929341 14.455386     0.000000    0.006165   -0.000000  
     10.693180  0.929341 10.562509    -0.000000    0.022786   -0.000000  
      1.790519  2.788024 14.473367     0.000000   -0.022622   -0.000000  
      3.506921  2.788024 10.580402     0.000000   -0.005652   -0.000000  
     12.408767  0.929341 14.455686    -0.000000    0.005698   -0.000000  
      7.123465  0.929341 10.561065     0.000000    0.021790   -0.000000  
     16.025723  2.788024 14.474552    -0.000000   -0.021437   -0.000000  
      0.007149  0.929341 10.898066     0.000000    0.044047    0.000000  
      8.908990  2.788024 14.136629     0.000000   -0.045076    0.000000  
 
  51 f  =    1.777366 THz    11.167523 2PiTHz   59.286564 cm-1     7.350594 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.019917    0.000000   -0.001928  
      6.616854  2.788024 12.594077     0.018882   -0.000000    0.000144  
      2.299255  0.929341 12.441442     0.019336    0.000000   -0.004855  
     11.201891  2.788024 12.594295    -0.018797   -0.000000   -0.002678  
     12.978330  0.929341 11.777452    -0.013753    0.000000   -0.013800  
      4.075984  2.788024 13.259029     0.014121   -0.000000   -0.013505  
      4.839461  0.929341 11.777088     0.016776   -0.000000   -0.012379  
     13.741567  2.788024 13.259193    -0.016481    0.000000   -0.012484  
      8.907040  0.929341 12.370505     0.001252    0.000000    0.021421  
      0.005627  2.788024 12.664576    -0.000499   -0.000000    0.018491  
     14.311903  2.788024 10.580802    -0.015968    0.000000   -0.012145  
      5.409563  0.929341 14.455386     0.012936   -0.000000   -0.009067  
     10.693180  0.929341 10.562509    -0.018459   -0.000000   -0.000987  
      1.790519  2.788024 14.473367     0.019240    0.000000   -0.002413  
      3.506921  2.788024 10.580402     0.017300    0.000000   -0.013331  
     12.408767  0.929341 14.455686    -0.013931   -0.000000   -0.010484  
      7.123465  0.929341 10.561065     0.020108   -0.000000    0.001056  
     16.025723  2.788024 14.474552    -0.019627    0.000000   -0.000862  
      0.007149  0.929341 10.898066    -0.001366   -0.000000    0.028731  
      8.908990  2.788024 14.136629     0.001360    0.000000    0.028313  
 
  52 f  =    1.546791 THz     9.718776 2PiTHz   51.595400 cm-1     6.397011 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.000000   -0.003301    0.000000  
      6.616854  2.788024 12.594077     0.000000   -0.002987   -0.000000  
      2.299255  0.929341 12.441442     0.000000   -0.005320   -0.000000  
     11.201891  2.788024 12.594295    -0.000000   -0.004925    0.000000  
     12.978330  0.929341 11.777452     0.000000   -0.003845    0.000000  
      4.075984  2.788024 13.259029    -0.000000   -0.003781   -0.000000  
      4.839461  0.929341 11.777088     0.000000   -0.003808   -0.000000  
     13.741567  2.788024 13.259193    -0.000000   -0.003774    0.000000  
      8.907040  0.929341 12.370505     0.000000    0.042799    0.000000  
      0.005627  2.788024 12.664576    -0.000000    0.043261   -0.000000  
     14.311903  2.788024 10.580802     0.000000   -0.004477    0.000000  
      5.409563  0.929341 14.455386    -0.000000   -0.004270   -0.000000  
     10.693180  0.929341 10.562509     0.000000   -0.015985   -0.000000  
      1.790519  2.788024 14.473367     0.000000   -0.016855   -0.000000  
      3.506921  2.788024 10.580402     0.000000   -0.005009   -0.000000  
     12.408767  0.929341 14.455686    -0.000000   -0.004787    0.000000  
      7.123465  0.929341 10.561065     0.000000   -0.011874    0.000000  
     16.025723  2.788024 14.474552    -0.000000   -0.012517    0.000000  
      0.007149  0.929341 10.898066    -0.000000    0.050646   -0.000000  
      8.908990  2.788024 14.136629    -0.000000    0.050158    0.000000  
 
  53 f  =    1.413894 THz     8.883759 2PiTHz   47.162434 cm-1     5.847394 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.000000   -0.017515   -0.000000  
      6.616854  2.788024 12.594077     0.000000   -0.017685   -0.000000  
      2.299255  0.929341 12.441442     0.000000    0.017665   -0.000000  
     11.201891  2.788024 12.594295     0.000000    0.017622    0.000000  
     12.978330  0.929341 11.777452    -0.000000   -0.002013   -0.000000  
      4.075984  2.788024 13.259029     0.000000   -0.002096   -0.000000  
      4.839461  0.929341 11.777088     0.000000    0.001566   -0.000000  
     13.741567  2.788024 13.259193     0.000000    0.001648   -0.000000  
      8.907040  0.929341 12.370505    -0.000000    0.002338    0.000000  
      0.005627  2.788024 12.664576     0.000000    0.002720   -0.000000  
     14.311903  2.788024 10.580802    -0.000000   -0.010559   -0.000000  
      5.409563  0.929341 14.455386    -0.000000   -0.010688   -0.000000  
     10.693180  0.929341 10.562509    -0.000000    0.037112    0.000000  
      1.790519  2.788024 14.473367    -0.000000    0.037213   -0.000000  
      3.506921  2.788024 10.580402     0.000000    0.009822   -0.000000  
     12.408767  0.929341 14.455686     0.000000    0.009862    0.000000  
      7.123465  0.929341 10.561065     0.000000   -0.037952   -0.000000  
     16.025723  2.788024 14.474552     0.000000   -0.037734   -0.000000  
      0.007149  0.929341 10.898066     0.000000    0.003170   -0.000000  
      8.908990  2.788024 14.136629    -0.000000    0.002754    0.000000  
 
  54 f  =    1.036821 THz     6.514537 2PiTHz   34.584619 cm-1     4.287944 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.000000   -0.015183   -0.000000  
      6.616854  2.788024 12.594077     0.000000    0.015175    0.000000  
      2.299255  0.929341 12.441442    -0.000000   -0.015969   -0.000000  
     11.201891  2.788024 12.594295    -0.000000    0.016253    0.000000  
     12.978330  0.929341 11.777452    -0.000000   -0.000839   -0.000000  
      4.075984  2.788024 13.259029    -0.000000    0.000987    0.000000  
      4.839461  0.929341 11.777088     0.000000   -0.001316    0.000000  
     13.741567  2.788024 13.259193    -0.000000    0.001502   -0.000000  
      8.907040  0.929341 12.370505    -0.000000    0.028901    0.000000  
      0.005627  2.788024 12.664576    -0.000000   -0.029339   -0.000000  
     14.311903  2.788024 10.580802    -0.000000   -0.008779   -0.000000  
      5.409563  0.929341 14.455386    -0.000000    0.008851    0.000000  
     10.693180  0.929341 10.562509    -0.000000    0.030486    0.000000  
      1.790519  2.788024 14.473367    -0.000000   -0.029916   -0.000000  
      3.506921  2.788024 10.580402     0.000000   -0.009100    0.000000  
     12.408767  0.929341 14.455686     0.000000    0.009365   -0.000000  
      7.123465  0.929341 10.561065    -0.000000    0.028271    0.000000  
     16.025723  2.788024 14.474552    -0.000000   -0.028377   -0.000000  
      0.007149  0.929341 10.898066     0.000000   -0.031119   -0.000000  
      8.908990  2.788024 14.136629     0.000000    0.030683    0.000000  
 
  55 f  =    0.898407 THz     5.644859 2PiTHz   29.967641 cm-1     3.715512 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.001991    0.000000   -0.019770  
      6.616854  2.788024 12.594077     0.000734   -0.000000    0.019541  
      2.299255  0.929341 12.441442    -0.004366    0.000000   -0.020440  
     11.201891  2.788024 12.594295    -0.003123   -0.000000    0.021055  
     12.978330  0.929341 11.777452    -0.003236   -0.000000    0.004517  
      4.075984  2.788024 13.259029    -0.004887   -0.000000   -0.003947  
      4.839461  0.929341 11.777088     0.001900   -0.000000    0.004179  
     13.741567  2.788024 13.259193     0.003822   -0.000000   -0.003834  
      8.907040  0.929341 12.370505    -0.001273   -0.000000    0.028540  
      0.005627  2.788024 12.664576    -0.001087    0.000000   -0.028116  
     14.311903  2.788024 10.580802    -0.011533    0.000000   -0.006985  
      5.409563  0.929341 14.455386    -0.014348   -0.000000    0.007701  
     10.693180  0.929341 10.562509    -0.008381   -0.000000    0.022548  
      1.790519  2.788024 14.473367    -0.009997    0.000000   -0.022178  
      3.506921  2.788024 10.580402     0.008912    0.000000   -0.007454  
     12.408767  0.929341 14.455686     0.012251   -0.000000    0.008907  
      7.123465  0.929341 10.561065     0.006484   -0.000000    0.021521  
     16.025723  2.788024 14.474552     0.008099    0.000000   -0.021877  
      0.007149  0.929341 10.898066    -0.001539    0.000000   -0.029559  
      8.908990  2.788024 14.136629    -0.001834   -0.000000    0.027697  
 
  56 f  =    0.811809 THz     5.100744 2PiTHz   27.079022 cm-1     3.357369 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.000365    0.000000   -0.020277  
      6.616854  2.788024 12.594077    -0.000321   -0.000000    0.020169  
      2.299255  0.929341 12.441442     0.000304    0.000000    0.020170  
     11.201891  2.788024 12.594295    -0.000435   -0.000000   -0.018519  
     12.978330  0.929341 11.777452     0.000123    0.000000   -0.026748  
      4.075984  2.788024 13.259029     0.000177   -0.000000    0.027774  
      4.839461  0.929341 11.777088     0.000392   -0.000000    0.027673  
     13.741567  2.788024 13.259193     0.000524   -0.000000   -0.027270  
      8.907040  0.929341 12.370505     0.003940   -0.000000    0.000988  
      0.005627  2.788024 12.664576     0.004337    0.000000   -0.000275  
     14.311903  2.788024 10.580802     0.005060    0.000000   -0.024751  
      5.409563  0.929341 14.455386     0.005300   -0.000000    0.025429  
     10.693180  0.929341 10.562509    -0.008015   -0.000000   -0.015170  
      1.790519  2.788024 14.473367    -0.008325    0.000000    0.016479  
      3.506921  2.788024 10.580402     0.005905    0.000000    0.025075  
     12.408767  0.929341 14.455686     0.006151   -0.000000   -0.024356  
      7.123465  0.929341 10.561065    -0.007697   -0.000000    0.016631  
