 #energy(eV) sum-lft(s)  x-lft(s) y-lft(s) z-lft(s)
         0.6203     0.4917E-10     0.9876E-10     0.9793E-10       Infinity
         0.6205     0.1938E-09     0.7845E-09     0.2573E-09       Infinity
         0.6218     0.9151E-10     0.4268E-09     0.1165E-09       Infinity
         0.6227     0.2200E-09     0.3998E-09     0.4894E-09       Infinity
         0.6237     0.4892E-09     0.2071E-08     0.6405E-09       Infinity
         0.6244     0.5914E-10     0.9262E-08     0.5952E-10       Infinity
         0.6261     0.6645E-10     0.2372E-09     0.9231E-10       Infinity
         0.6270     0.4279E-10     0.1158E-09     0.6786E-10       Infinity
         0.6289     0.3658E-10     0.4425E-09     0.3988E-10       Infinity
         0.6305     0.2560E-09     0.1803E-08     0.2983E-09       Infinity
         0.6310     0.6227E-10     0.3758E-09     0.7463E-10       Infinity
         0.6320     0.7063E-09     0.1477E-07     0.7417E-09       Infinity
         0.6333     0.2088E-09     0.9966E-09     0.2642E-09       Infinity
         0.6346     0.1558E-09     0.4306E-09     0.2441E-09       Infinity
         0.6350     0.4074E-10     0.2092E-09     0.5059E-10       Infinity
         0.6372     0.1250E-09     0.2643E-09     0.2372E-09       Infinity
         0.6386     0.2391E-09     0.5614E-09     0.4166E-09       Infinity
         0.6393     0.3367E-09     0.3424E-09     0.2030E-07       Infinity
         0.6404     0.1136E-09     0.1607E-08     0.1223E-09       Infinity
         0.6410     0.5770E-10     0.1396E-09     0.9831E-10       Infinity
         0.6417     0.3698E-10     0.3882E-09     0.4088E-10       Infinity
         0.6430     0.5287E-10     0.8947E-10     0.1293E-09       Infinity
         0.6435     0.9381E-10     0.2122E-09     0.1682E-09       Infinity
         0.6448     0.3053E-10     0.3273E-09     0.3367E-10       Infinity
         0.6452     0.2695E-10     0.8374E-10     0.3975E-10       Infinity
         0.6458     0.8933E-10     0.2288E-09     0.1465E-09       Infinity
         0.6468     0.3830E-10     0.6125E-09     0.4085E-10       Infinity
         0.6488     0.7056E-10     0.2263E-09     0.1025E-09       Infinity
         0.6491     0.1117E-09     0.3488E-08     0.1154E-09       Infinity
         0.6510     0.4531E-10     0.1298E-09     0.6961E-10       Infinity
         0.6512     0.7555E-10     0.2931E-09     0.1018E-09       Infinity
         0.6521     0.1304E-09     0.2261E-09     0.3081E-09       Infinity
         0.6531     0.1897E-09     0.3145E-08     0.2019E-09       Infinity
         0.6538     0.3034E-10     0.6186E-10     0.5954E-10       Infinity
         0.6549     0.6538E-10     0.8669E-10     0.2660E-09       Infinity
         0.6566     0.9631E-10     0.1016E-09     0.1850E-08       Infinity
         0.6579     0.1336E-09     0.3561E-09     0.2139E-09       Infinity
         0.6582     0.2114E-09     0.7091E-09     0.3013E-09       Infinity
         0.6599     0.5929E-10     0.9599E-08     0.5966E-10       Infinity
         0.6604     0.7674E-10     0.6793E-09     0.8651E-10       Infinity
         0.6619     0.8707E-10     0.3687E-08     0.8918E-10       Infinity
         0.6638     0.5590E-10     0.5621E-09     0.6207E-10       Infinity
         0.6642     0.1778E-09     0.3029E-09     0.4307E-09       Infinity
         0.6654     0.1285E-09     0.3607E-09     0.1996E-09       Infinity
         0.6660     0.1408E-09     0.3367E-09     0.2422E-09       Infinity
         0.6665     0.9924E-10     0.1396E-08     0.1068E-09       Infinity
         0.6672     0.9927E-10     0.1903E-08     0.1047E-09       Infinity
         0.6677     0.1636E-09     0.2492E-09     0.4760E-09       Infinity
         0.6689     0.1398E-08     0.5524E-08     0.1872E-08       Infinity
         0.6708     0.3560E-09     0.3541E-08     0.3958E-09       Infinity
         0.6726     0.2963E-09     0.2908E-08     0.3299E-09       Infinity
         0.6754     0.5934E-10     0.1009E-08     0.6305E-10       Infinity
         0.6771     0.1806E-10     0.2725E-09     0.1935E-10       Infinity
         0.6787     0.1221E-10     0.7816E-10     0.1447E-10       Infinity
         0.6802     0.3112E-10     0.1538E-09     0.3901E-10       Infinity
         0.6820     0.6108E-10     0.1003E-08     0.6504E-10       Infinity
         0.6834     0.1102E-09     0.1572E-09     0.3688E-09       Infinity
         0.6839     0.3788E-10     0.1715E-09     0.4862E-10       Infinity
         0.6839     0.3493E-10     0.1555E-09     0.4505E-10       Infinity
         0.6845     0.6936E-10     0.3072E-08     0.7096E-10       Infinity
         0.6853     0.4340E-10     0.2200E-09     0.5406E-10       Infinity
         0.6860     0.1656E-10     0.1720E-09     0.1832E-10       Infinity
